,encoding,dataset,features,model,dim_reduction,n_train,n_test,accuracies,roc_auc,encoding_skrub,dim_reduction_skrub,n_train_skrub,n_test_skrub,accuracies_skrub,roc_auc_skrub,gain,gain_percent
678,lm__intfloat/e5-large,wine_review,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.7888571428571429,0.8711002073184206,skrub__minhash_30,passthrough,1000.0,500.0,0.7585714285714287,0.8352828468128354,0.03581736050558526,4.28805172310823
679,lm__intfloat/e5-large-v2,wine_review,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8002857142857144,0.8840311316112646,skrub__minhash_30,passthrough,1000.0,500.0,0.7585714285714287,0.8352828468128354,0.04874828479842919,5.836141013123471
680,lm__intfloat/e5-small,wine_review,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.7797142857142857,0.8624683585062664,skrub__minhash_30,passthrough,1000.0,500.0,0.7585714285714287,0.8352828468128354,0.027185511693430975,3.25464742837255
681,lm__intfloat/e5-small-v2,wine_review,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.7865714285714286,0.8711919997890328,skrub__minhash_30,passthrough,1000.0,500.0,0.7585714285714287,0.8352828468128354,0.035909152976197456,4.299041110830299
682,lm__intfloat/multilingual-e5-base,wine_review,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.7885714285714286,0.867942177743681,skrub__minhash_30,passthrough,1000.0,500.0,0.7585714285714287,0.8352828468128354,0.03265933093084561,3.9099726584189862
683,lm__intfloat/multilingual-e5-large,wine_review,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.788,0.8718506580663741,skrub__minhash_30,passthrough,1000.0,500.0,0.7585714285714287,0.8352828468128354,0.036567811253538696,4.377895630572259
684,lm__intfloat/multilingual-e5-small,wine_review,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.7817142857142858,0.8576032890773606,skrub__minhash_30,passthrough,1000.0,500.0,0.7585714285714287,0.8352828468128354,0.02232044226452523,2.6722016799091106
685,lm__jinaai/jina-embedding-b-en-v1,wine_review,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.7737142857142858,0.852892035777254,skrub__minhash_30,passthrough,1000.0,500.0,0.7585714285714287,0.8352828468128354,0.017609188964418654,2.108170786890875
686,lm__jinaai/jina-embedding-l-en-v1,wine_review,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.7857142857142857,0.8584155401198981,skrub__minhash_30,passthrough,1000.0,500.0,0.7585714285714287,0.8352828468128354,0.02313269330706269,2.7694443140224223
687,lm__jinaai/jina-embedding-s-en-v1,wine_review,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.7691428571428572,0.8388510595116344,skrub__minhash_30,passthrough,1000.0,500.0,0.7585714285714287,0.8352828468128354,0.0035682126987990337,0.4271861576487725
688,lm__llmrails/ember-v1,wine_review,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.7842857142857144,0.8565537734132169,skrub__minhash_30,passthrough,1000.0,500.0,0.7585714285714287,0.8352828468128354,0.021270926600381546,2.5465537430278147
689,lm__msmarco-bert-co-condensor,wine_review,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.7619999999999999,0.8360957892676933,skrub__minhash_30,passthrough,1000.0,500.0,0.7585714285714287,0.8352828468128354,0.0008129424548579678,0.09732540994465394
690,lm__nthakur/contriever-base-msmarco,wine_review,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.7565714285714286,0.8366716844852385,skrub__minhash_30,passthrough,1000.0,500.0,0.7585714285714287,0.8352828468128354,0.0013888376724031648,0.1662715423526908
691,lm__paraphrase-multilingual-MiniLM-L12-v2,wine_review,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.7577142857142858,0.8371907916023907,skrub__minhash_30,passthrough,1000.0,500.0,0.7585714285714287,0.8352828468128354,0.0019079447895553603,0.2284190076254349
692,lm__paraphrase-multilingual-mpnet-base-v2,wine_review,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.7665714285714286,0.8451086663103567,skrub__minhash_30,passthrough,1000.0,500.0,0.7585714285714287,0.8352828468128354,0.00982581949752137,1.1763463759627613
693,lm__sentence-t5-base,wine_review,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.7808571428571429,0.866334444860551,skrub__minhash_30,passthrough,1000.0,500.0,0.7585714285714287,0.8352828468128354,0.031051598047715623,3.7174949977960527
694,lm__sentence-t5-large,wine_review,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8020000000000002,0.880679852481806,skrub__minhash_30,passthrough,1000.0,500.0,0.7585714285714287,0.8352828468128354,0.04539700566897065,5.434926126184763
695,lm__sentence-t5-xl,wine_review,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.7997142857142857,0.8798282327981907,skrub__minhash_30,passthrough,1000.0,500.0,0.7585714285714287,0.8352828468128354,0.04454538598535529,5.332970281303613
696,lm__sentence-t5-xxl,wine_review,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8085714285714286,0.8915414650590291,skrub__minhash_30,passthrough,1000.0,500.0,0.7585714285714287,0.8352828468128354,0.056258618246193715,6.735277572244911
697,lm__thenlper/gte-base,wine_review,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.7805714285714286,0.8567249827606067,skrub__minhash_30,passthrough,1000.0,500.0,0.7585714285714287,0.8352828468128354,0.021442135947771335,2.567050913302898
698,lm__thenlper/gte-large,wine_review,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.7717142857142857,0.854334861258034,skrub__minhash_30,passthrough,1000.0,500.0,0.7585714285714287,0.8352828468128354,0.01905201444519866,2.280905745627949
699,lm__thenlper/gte-small,wine_review,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.7711428571428571,0.8502025562553194,skrub__minhash_30,passthrough,1000.0,500.0,0.7585714285714287,0.8352828468128354,0.014919709442483997,1.7861864995088432
700,openai__,wine_review,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.7797142857142857,0.8606811611249398,skrub__minhash_30,passthrough,1000.0,500.0,0.7585714285714287,0.8352828468128354,0.025398314312104375,3.0406842914368455
701,skrub__minhash_30,wine_review,all,GradientBoostingClassifier,passthrough,1000.0,500.0,0.7585714285714287,0.8352828468128354,skrub__minhash_30,passthrough,1000.0,500.0,0.7585714285714287,0.8352828468128354,0.0,0.0
702,fasttext__30,zomato,all,GradientBoostingClassifier,passthrough,1000.0,500.0,0.8391428571428571,0.8935985316503566,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,-0.006561633524938992,-0.7289406684266229
703,hf__EleutherAI/pythia-1.4b,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.834,0.8967638213880392,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,-0.003396343787256395,-0.3773043863360691
704,hf__EleutherAI/pythia-160m,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8394285714285713,0.9002733177796555,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,0.0001131526043598452,0.012570274573060014
705,hf__EleutherAI/pythia-1b,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8402857142857142,0.8999897819827894,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,-0.00017038319250617384,-0.018928097365094324
706,hf__EleutherAI/pythia-2.8b,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8342857142857143,0.8948492164965417,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,-0.005310948678753924,-0.5900004115067321
707,hf__EleutherAI/pythia-410m,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8368571428571429,0.8959739587601803,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,-0.004186206415115357,-0.46505128498994863
708,hf__EleutherAI/pythia-6.9b,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8325714285714285,0.8957032352216677,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,-0.004456929953627897,-0.4951263259644424
709,hf__EleutherAI/pythia-70m,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8368571428571429,0.8984445070656967,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,-0.0017156581095989498,-0.1905947603518809
710,hf__bert-base-cased,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8397142857142857,0.9013903129092034,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,0.0012301477339077271,0.13665876157363288
711,hf__bert-large-cased,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8448571428571429,0.9005331077555658,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,0.000372942580270208,0.04143069141451975
712,hf__huggyllama/llama-7b,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.836,0.8997360709346768,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,-0.00042409424061884415,-0.047113197964748506
713,hf__meta-llama/Llama-2-7b-hf,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8422857142857143,0.9001909919442249,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,3.0826768929292925e-05,0.0034245871037061246
714,hf__microsoft/deberta-v3-base,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8425714285714285,0.9002933865596433,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,0.0001332213843476815,0.014799742257172444
715,hf__microsoft/deberta-v3-large,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8437142857142856,0.8984962961611599,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,-0.0016638690141357326,-0.1848414402798766
716,hf__mistralai/Mistral-7B-v0.1,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8402857142857142,0.9028403307556531,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,0.002680165580357441,0.2977431888285692
717,hf__roberta-base,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8371428571428571,0.903044191123161,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,0.0028840259478654096,0.32039031046255856
718,hf__roberta-large,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8414285714285714,0.900794064601385,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,0.0006338994260893793,0.07042073739909774
719,lm__BAAI/bge-large-en-v1.5,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8520000000000001,0.9084775697867161,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,0.008317404611420498,0.9239916331779446
720,lm__BAAI/bge-small-en-v1.5,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8397142857142857,0.8974941501139145,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,-0.0026660150613810885,-0.296171188697504
721,lm__TaylorAI/bge-micro,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8448571428571429,0.9035501386556383,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,0.003389973480342645,0.37659670039747734
722,lm__TaylorAI/bge-micro-v2,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8474285714285713,0.8983128655070933,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,-0.0018472996682022957,-0.20521899764833026
723,lm__TaylorAI/gte-tiny,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8482857142857142,0.9008010394149969,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,0.0006408742397012723,0.07119557879752095
724,lm__all-MiniLM-L12-v2,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8437142857142856,0.9023315318170804,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,0.0021713666417847444,0.24122003236633963
725,lm__all-MiniLM-L6-v2,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8514285714285714,0.90221261095649,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,0.0020524457811943453,0.22800895447252495
726,lm__all-distilroberta-v1,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8408571428571429,0.900354351621816,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,0.00019418644652036132,0.02157243277728756
727,lm__gtr-t5-base,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8465714285714286,0.9042761654479462,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,0.004116000272650577,0.45725199046650045
728,lm__gtr-t5-xl,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8508571428571428,0.9014516820110182,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,0.0012915168357225948,0.1434763373994768
729,lm__gtr-t5-xxl,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8411428571428571,0.9043997673607115,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,0.004239602185415858,0.4709830927244204
730,lm__intfloat/e5-base,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8491428571428571,0.9065001693835526,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,0.006340004208256977,0.7043195703980454
731,lm__intfloat/e5-base-v2,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8448571428571429,0.9004694455976315,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,0.00030928042233591135,0.03435837690903403
732,lm__intfloat/e5-large,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.84,0.9011803293898458,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,0.001020164214550201,0.11333141078860516
733,lm__intfloat/e5-large-v2,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8485714285714285,0.9073364574882864,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,0.007176292312990773,0.7972239375415234
734,lm__intfloat/e5-small,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8474285714285713,0.9067746474537961,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,0.0066144822785004775,0.7348117073379252
735,lm__intfloat/e5-small-v2,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.846,0.9035033049559634,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,0.003343139780667803,0.3713938818895375
736,lm__intfloat/multilingual-e5-base,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8425714285714285,0.9028724963282148,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,0.002712331152919134,0.30131650542333643
737,lm__intfloat/multilingual-e5-large,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8457142857142858,0.9048760808995404,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,0.00471591572424479,0.5238974025612898
738,lm__intfloat/multilingual-e5-small,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8451428571428571,0.8994740430431778,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,-0.0006861221321178279,-0.0762222278503308
739,lm__jinaai/jina-embedding-b-en-v1,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8431428571428572,0.9082072580861006,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,0.008047092910804965,0.8939623438277663
740,lm__jinaai/jina-embedding-l-en-v1,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8514285714285714,0.9060364851772752,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,0.005876320001979574,0.6528082700521667
741,lm__jinaai/jina-embedding-s-en-v1,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8451428571428571,0.9076083145079175,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,0.007448149332621834,0.8274248984536429
742,lm__llmrails/ember-v1,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8465714285714286,0.9044070831150695,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,0.004246917939773831,0.4717958096875786
743,lm__msmarco-bert-co-condensor,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8445714285714285,0.9006326818147429,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,0.0004725166394472513,0.052492507192343295
744,lm__nthakur/contriever-base-msmarco,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8448571428571429,0.8988728656050954,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,-0.0012872995702002399,-0.14300783571660866
745,lm__paraphrase-multilingual-MiniLM-L12-v2,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8462857142857142,0.9027687694721404,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,0.00260860429684473,0.2897933498686575
746,lm__paraphrase-multilingual-mpnet-base-v2,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8391428571428571,0.8958684868985115,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,-0.004291678276784117,-0.47676829555642053
747,lm__sentence-t5-base,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.84,0.9004341161656262,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,0.0002739509903305626,0.03043358292545792
748,lm__sentence-t5-large,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8485714285714285,0.9015615709968186,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,0.0014014058215229275,0.15568405220975537
749,lm__sentence-t5-xl,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8457142857142858,0.899622859489554,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,-0.0005373056857416181,-0.05969000923707662
750,lm__sentence-t5-xxl,zomato,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.8511428571428572,0.9055798764940012,skrub__minhash_30,passthrough,1000.0,500.0,0.8391428571428571,0.9001601651752956,0.005419711318705556,0.6020829990460788
